ID,Is_Product_Details_viewed,Session_Activity_Count,No_Items_Added_InCart,No_Items_Removed_FromCart,No_Cart_Viewed,No_Checkout_Confirmed,No_Checkout_Initiated,No_Cart_Items_Viewed,No_Customer_Login,No_Page_Viewed,Customer_Segment_Type,Cart_Abandoned,Checkout_Conversion_Rate,Browsing_Intensity
Session_ID_1351,0,13,0.0,0,1.0,0,1,2,0,1,0,1,0.0,0.07142857142857142
Session_ID_1352,0,5,1.0,0,1.0,0,1,0,0,2,0,1,0.0,0.3333333333333333
Session_ID_1353,0,33,0.0,0,2.0,0,0,16,0,0,0,1,0.0,0.0
Session_ID_1354,0,12,0.0,0,1.0,0,1,1,0,2,0,1,0.0,0.15384615384615385
Session_ID_1355,0,5,1.0,0,1.0,0,1,0,0,2,0,1,0.0,0.3333333333333333
Session_ID_1356,0,15,2.0,0,3.0,1,2,1,1,3,0,0,0.3333333333333333,0.1875
Session_ID_1357,0,5,1.0,0,1.0,0,1,0,0,2,0,1,0.0,0.3333333333333333
Session_ID_1358,0,18,10.0,2,0.0,1,1,1,0,2,2,0,0.5,0.10526315789473684
Session_ID_1359,1,22,3.0,2,1.0,0,0,0,0,0,2,1,0.0,0.0
Session_ID_1360,0,15,0.0,0,1.0,0,0,2,0,12,0,1,0.0,0.75
Session_ID_1361,1,2,0.0,0,0.0,1,1,0,0,0,0,0,0.5,0.0
Session_ID_1362,0,11,2.0,2,3.0,1,1,0,0,2,2,0,0.5,0.16666666666666666
Session_ID_1363,0,15,9.0,0,1.0,0,0,2,0,1,1,1,0.0,0.0625
Session_ID_1364,0,9,4.0,0,1.0,0,1,1,0,2,1,1,0.0,0.2
Session_ID_1365,0,8,3.0,0,1.0,0,1,1,0,2,1,1,0.0,0.2222222222222222
Session_ID_1366,0,24,7.0,4,3.0,0,0,1,0,7,2,1,0.0,0.28
Session_ID_1367,0,10,2.0,0,2.0,0,2,0,0,4,0,1,0.0,0.36363636363636365
Session_ID_1368,0,8,1.0,0,1.0,1,1,1,1,1,0,0,0.5,0.1111111111111111
Session_ID_1369,0,11,3.0,0,0.0,0,1,4,0,1,1,1,0.0,0.08333333333333333
Session_ID_1370,0,8,1.0,0,0.0,0,0,3,0,2,0,1,0.0,0.2222222222222222
Session_ID_1371,0,7,3.0,1,0.0,1,1,1,0,0,1,0,0.5,0.0
Session_ID_1372,1,9,6.0,0,0.0,0,1,1,0,1,1,1,0.0,0.1
Session_ID_1373,0,8,1.0,0,0.0,0,1,1,1,4,0,1,0.0,0.4444444444444444
Session_ID_1374,0,19,3.0,0,9.0,0,3,0,0,4,1,1,0.0,0.2
Session_ID_1375,1,6,3.0,0,0.0,0,0,1,0,1,1,1,0.0,0.14285714285714285
Session_ID_1376,1,25,0.0,0,4.0,0,0,3,0,3,0,1,0.0,0.11538461538461539
Session_ID_1377,0,5,0.0,0,1.0,1,1,1,0,1,0,0,0.5,0.16666666666666666
Session_ID_1378,0,17,2.0,6,2.0,0,0,3,0,2,2,1,0.0,0.1111111111111111
Session_ID_1379,0,7,3.0,0,0.0,1,1,0,1,0,1,0,0.5,0.0
Session_ID_1380,0,12,3.0,0,2.0,0,1,3,0,3,1,1,0.0,0.23076923076923078
Session_ID_1381,0,11,5.0,0,1.0,1,1,1,1,0,1,1,0.5,0.0
Session_ID_1382,0,17,6.0,0,2.0,0,0,5,0,2,1,1,0.0,0.1111111111111111
Session_ID_1383,1,3,1.0,0,1.0,0,0,0,0,0,0,1,0.0,0.0
Session_ID_1384,0,13,3.0,0,2.0,0,0,2,0,3,1,1,0.0,0.21428571428571427
Session_ID_1385,0,9,3.0,0,1.0,0,1,1,0,2,1,1,0.0,0.2
Session_ID_1386,0,12,4.0,1,0.0,2,1,1,1,1,1,1,1.0,0.07692307692307693
Session_ID_1387,0,4,0.0,0,1.0,0,1,2,0,0,0,1,0.0,0.0
Session_ID_1388,0,6,1.0,0,1.0,0,1,0,1,2,0,1,0.0,0.2857142857142857
Session_ID_1389,0,4,0.0,0,1.0,0,1,2,0,0,0,1,0.0,0.0
Session_ID_1390,1,3,0.0,0,1.0,0,0,1,0,0,0,1,0.0,0.0
Session_ID_1391,0,8,3.0,0,1.0,0,0,2,0,2,1,1,0.0,0.2222222222222222
Session_ID_1392,0,12,1.0,0,1.0,1,2,4,0,2,0,0,0.3333333333333333,0.15384615384615385
Session_ID_1393,0,6,2.0,1,2.0,0,0,0,0,1,0,1,0.0,0.14285714285714285
Session_ID_1394,1,11,9.0,0,0.0,0,0,1,0,0,1,1,0.0,0.0
Session_ID_1395,1,5,1.0,0,1.0,0,1,0,0,2,0,1,0.0,0.3333333333333333
Session_ID_1396,1,5,1.0,0,0.0,0,2,1,0,0,0,1,0.0,0.0
Session_ID_1397,0,21,14.0,0,2.0,0,1,3,0,1,1,1,0.0,0.045454545454545456
Session_ID_1398,1,4,1.0,0,2.0,0,0,0,0,1,0,1,0.0,0.2
Session_ID_1399,1,22,3.0,8,0.0,0,0,2,0,4,2,1,0.0,0.17391304347826086
Session_ID_1400,0,11,2.0,0,3.0,0,1,3,0,2,0,1,0.0,0.16666666666666666
Session_ID_1401,0,9,3.0,0,0.0,1,1,1,1,1,1,0,0.5,0.1
Session_ID_1402,0,14,7.0,0,0.0,0,0,3,0,2,1,1,0.0,0.13333333333333333
Session_ID_1403,0,10,1.0,0,1.0,0,0,4,0,2,0,1,0.0,0.18181818181818182
Session_ID_1404,0,16,10.0,0,0.0,0,1,1,0,3,1,1,0.0,0.17647058823529413
Session_ID_1405,0,38,9.0,5,8.0,0,3,2,1,6,2,1,0.0,0.15384615384615385
Session_ID_1406,0,14,0.0,0,2.0,0,1,5,0,1,0,1,0.0,0.06666666666666667
Session_ID_1407,1,6,1.0,0,0.0,0,1,2,0,0,0,1,0.0,0.0
Session_ID_1408,1,7,1.0,0,0.0,0,0,3,0,2,0,1,0.0,0.25
Session_ID_1409,0,1,0.0,0,1.0,0,0,0,0,0,0,1,0.0,0.0
Session_ID_1410,1,6,0.0,0,0.0,0,0,1,0,1,0,1,0.0,0.14285714285714285
Session_ID_1411,1,14,5.0,4,1.0,0,0,1,0,3,2,1,0.0,0.2
Session_ID_1412,0,21,11.0,2,4.0,0,1,1,0,0,2,1,0.0,0.0
Session_ID_1413,0,2,0.0,0,1.0,0,0,1,0,0,0,1,0.0,0.0
Session_ID_1414,1,15,8.0,0,2.0,0,0,2,0,1,1,1,0.0,0.0625
Session_ID_1415,0,19,9.0,1,2.0,1,2,1,1,2,1,0,0.3333333333333333,0.1
Session_ID_1416,0,2,0.0,0,0.0,0,1,0,0,1,0,1,0.0,0.3333333333333333
Session_ID_1417,1,41,13.0,0,5.0,0,1,1,0,6,1,1,0.0,0.14285714285714285
Session_ID_1418,1,20,4.0,2,5.0,1,1,0,1,5,2,0,0.5,0.23809523809523808
Session_ID_1419,0,8,1.0,0,0.0,0,2,2,1,1,0,1,0.0,0.1111111111111111
Session_ID_1420,0,9,1.0,0,0.0,0,0,3,0,3,0,1,0.0,0.3
Session_ID_1421,0,6,1.0,1,2.0,0,1,0,0,1,0,1,0.0,0.14285714285714285
Session_ID_1422,0,14,3.0,0,1.0,0,4,1,1,4,1,1,0.0,0.26666666666666666
Session_ID_1423,0,5,1.0,0,0.0,1,1,0,1,1,0,0,0.5,0.16666666666666666
Session_ID_1424,0,8,5.0,1,1.0,0,0,0,0,1,1,1,0.0,0.1111111111111111
Session_ID_1425,0,11,4.0,0,1.0,1,1,2,1,1,1,0,0.5,0.08333333333333333
Session_ID_1426,1,16,8.0,0,0.0,0,1,3,0,3,1,1,0.0,0.17647058823529413
Session_ID_1427,0,28,6.0,7,3.0,1,1,5,0,0,2,0,0.5,0.0
Session_ID_1428,0,51,4.0,0,9.0,3,6,0,1,7,1,0,0.42857142857142855,0.1346153846153846
Session_ID_1429,0,6,0.0,0,0.0,0,3,1,0,2,0,1,0.0,0.2857142857142857
Session_ID_1430,1,5,1.0,0,0.0,0,0,1,0,1,0,1,0.0,0.16666666666666666
Session_ID_1431,0,11,1.0,0,0.0,0,2,0,1,7,0,1,0.0,0.5833333333333334
Session_ID_1432,0,1,5.0,0,2.0,0,0,4,0,0,1,1,0.0,0.0
Session_ID_1433,0,31,17.0,0,5.0,0,0,7,0,1,1,1,0.0,0.03125
Session_ID_1434,0,12,1.0,0,2.0,0,3,4,0,0,0,1,0.0,0.0
Session_ID_1435,0,20,13.0,0,2.0,0,1,1,0,2,1,1,0.0,0.09523809523809523
Session_ID_1436,0,7,1.0,0,2.0,0,0,4,0,0,0,1,0.0,0.0
Session_ID_1437,1,10,7.0,0,0.0,0,0,1,0,1,1,1,0.0,0.09090909090909091
Session_ID_1438,0,16,8.0,1,0.0,0,1,2,1,2,1,1,0.0,0.11764705882352941
Session_ID_1439,0,9,4.0,0,1.0,0,1,0,0,3,1,1,0.0,0.3
Session_ID_1440,1,12,3.0,0,0.0,0,1,4,0,1,1,1,0.0,0.07692307692307693
Session_ID_1441,0,28,1.0,0,0.0,0,0,4,0,15,0,1,0.0,0.5172413793103449
Session_ID_1442,0,8,2.0,0,3.0,0,1,0,1,1,0,1,0.0,0.1111111111111111
Session_ID_1443,0,6,1.0,0,2.0,0,1,0,0,2,0,1,0.0,0.2857142857142857
Session_ID_1444,0,16,5.0,0,2.0,1,3,4,0,1,1,0,0.25,0.058823529411764705
Session_ID_1445,0,15,0.0,0,0.0,0,1,0,0,6,0,1,0.0,0.375
Session_ID_1446,0,12,6.0,0,2.0,0,0,3,0,1,1,1,0.0,0.07692307692307693
Session_ID_1447,0,73,4.0,0,5.0,0,3,6,0,11,1,1,0.0,0.14864864864864866
Session_ID_1448,0,50,6.0,28,7.0,0,0,2,0,4,2,1,0.0,0.0784313725490196
Session_ID_1449,0,2,0.0,0,1.0,0,1,0,0,0,0,1,0.0,0.0
Session_ID_1450,1,14,8.0,0,2.0,0,0,2,0,1,1,1,0.0,0.06666666666666667
Session_ID_1451,0,1,3.0,0,2.0,0,0,1,0,1,1,1,0.0,0.5
Session_ID_1452,0,5,1.0,0,0.0,0,1,1,0,2,0,1,0.0,0.3333333333333333
Session_ID_1453,0,5,0.0,0,2.0,0,0,0,0,2,0,1,0.0,0.3333333333333333
Session_ID_1454,1,13,3.0,0,0.0,0,0,1,0,9,1,1,0.0,0.6428571428571429
Session_ID_1455,0,7,1.0,0,0.0,0,0,2,0,1,0,1,0.0,0.125
Session_ID_1456,0,19,3.0,0,0.0,0,3,0,0,10,1,1,0.0,0.5
Session_ID_1457,0,60,0.0,0,12.0,0,1,36,0,0,0,1,0.0,0.0
Session_ID_1458,1,8,0.0,0,1.0,0,1,1,0,2,0,1,0.0,0.2222222222222222
Session_ID_1459,1,4,1.0,0,0.0,0,0,2,0,1,0,1,0.0,0.2
Session_ID_1460,0,7,2.0,0,0.0,1,1,1,1,1,0,0,0.5,0.125
Session_ID_1461,0,5,2.0,0,2.0,0,0,0,0,1,0,1,0.0,0.16666666666666666
Session_ID_1462,0,34,2.0,0,4.0,4,8,14,0,2,0,0,0.4444444444444444,0.05714285714285714
Session_ID_1463,0,21,6.0,0,3.0,1,2,1,0,6,1,1,0.3333333333333333,0.2727272727272727
Session_ID_1464,1,6,1.0,0,0.0,0,0,4,0,0,0,1,0.0,0.0
Session_ID_1465,0,6,0.0,0,1.0,0,0,2,0,1,0,1,0.0,0.14285714285714285
Session_ID_1466,0,4,0.0,0,1.0,0,1,0,0,2,0,1,0.0,0.4
Session_ID_1467,1,2,1.0,0,0.0,0,0,0,0,0,0,1,0.0,0.0
Session_ID_1468,0,10,4.0,0,1.0,0,1,2,0,2,1,1,0.0,0.18181818181818182
Session_ID_1469,1,19,10.0,1,1.0,0,0,1,0,4,1,1,0.0,0.2
Session_ID_1470,0,10,4.0,0,2.0,0,0,2,0,2,1,1,0.0,0.18181818181818182
Session_ID_1471,0,10,4.0,1,0.0,1,1,1,0,0,1,0,0.5,0.0
Session_ID_1472,1,24,6.0,2,10.0,0,0,2,0,4,2,1,0.0,0.16
Session_ID_1473,0,45,9.0,0,0.0,0,1,3,0,7,1,1,0.0,0.15217391304347827
Session_ID_1474,0,17,5.0,3,3.0,0,0,0,0,5,2,1,0.0,0.2777777777777778
Session_ID_1475,1,15,11.0,0,0.0,0,0,1,0,2,1,1,0.0,0.125
Session_ID_1476,0,9,2.0,0,1.0,1,1,1,1,0,0,0,0.5,0.0
Session_ID_1477,0,7,1.0,0,1.0,0,1,0,0,3,0,1,0.0,0.375
Session_ID_1478,1,19,4.0,0,1.0,0,0,10,0,0,1,1,0.0,0.0
Session_ID_1479,0,10,1.0,0,6.0,0,1,2,0,0,0,1,0.0,0.0
Session_ID_1480,1,4,1.0,0,0.0,0,0,1,0,1,0,1,0.0,0.2
Session_ID_1481,1,6,1.0,0,0.0,0,0,1,0,2,0,1,0.0,0.2857142857142857
Session_ID_1482,0,17,1.0,0,4.0,0,3,0,1,7,0,1,0.0,0.3888888888888889
Session_ID_1483,0,6,1.0,0,0.0,0,1,1,1,2,0,1,0.0,0.2857142857142857
Session_ID_1484,0,2,12.0,0,3.0,0,2,1,1,1,1,1,0.0,0.3333333333333333
Session_ID_1485,1,8,2.0,0,0.0,1,2,2,0,1,0,0,0.3333333333333333,0.1111111111111111
Session_ID_1486,0,10,0.0,0,0.0,0,1,7,0,2,0,1,0.0,0.18181818181818182
Session_ID_1487,1,8,1.0,0,1.0,0,0,1,0,4,0,1,0.0,0.4444444444444444
Session_ID_1488,1,11,4.0,0,2.0,0,0,3,0,1,1,1,0.0,0.08333333333333333
Session_ID_1489,0,30,22.0,0,2.0,1,1,3,0,0,1,0,0.5,0.0
Session_ID_1490,1,10,6.0,0,1.0,0,0,1,0,2,1,1,0.0,0.18181818181818182
Session_ID_1491,1,16,4.0,0,1.0,0,0,4,0,2,1,1,0.0,0.11764705882352941
Session_ID_1492,1,4,0.0,0,0.0,0,0,1,0,1,0,1,0.0,0.2
Session_ID_1493,0,9,4.0,0,1.0,0,1,2,0,1,1,1,0.0,0.1
Session_ID_1494,0,6,0.0,0,0.0,1,2,1,0,0,0,0,0.3333333333333333,0.0
Session_ID_1495,1,3,1.0,1,0.0,0,0,0,0,1,0,1,0.0,0.25
Session_ID_1496,1,3,1.0,0,0.0,0,0,1,0,1,0,1,0.0,0.25
Session_ID_1497,1,6,2.0,1,0.0,0,1,0,0,2,0,1,0.0,0.2857142857142857
Session_ID_1498,0,8,1.0,0,3.0,0,1,0,1,2,0,1,0.0,0.2222222222222222
Session_ID_1499,1,5,1.0,0,2.0,0,1,0,0,1,0,1,0.0,0.16666666666666666
Session_ID_1500,0,15,0.0,0,3.0,1,1,1,0,2,0,0,0.5,0.125
Session_ID_1501,1,37,12.0,12,3.0,0,4,0,1,5,2,1,0.0,0.13157894736842105
Session_ID_1502,1,6,1.0,0,1.0,0,1,1,1,1,0,1,0.0,0.14285714285714285
Session_ID_1503,0,12,2.0,0,0.0,0,1,1,1,3,0,1,0.0,0.23076923076923078
Session_ID_1504,0,9,2.0,0,1.0,0,1,3,0,1,0,1,0.0,0.1
Session_ID_1505,0,12,3.0,0,4.0,0,0,3,0,2,1,1,0.0,0.15384615384615385
Session_ID_1506,1,10,5.0,0,0.0,0,0,1,0,3,1,1,0.0,0.2727272727272727
Session_ID_1507,0,8,1.0,0,1.0,0,2,1,2,1,0,1,0.0,0.1111111111111111
Session_ID_1508,0,7,2.0,0,1.0,0,1,2,0,1,0,1,0.0,0.125
Session_ID_1509,0,15,5.0,1,3.0,0,1,1,0,3,1,1,0.0,0.1875
Session_ID_1510,1,41,10.0,10,2.0,0,0,12,0,3,2,1,0.0,0.07142857142857142
Session_ID_1511,1,10,6.0,1,0.0,0,1,1,0,1,1,1,0.0,0.09090909090909091
Session_ID_1512,1,5,2.0,0,0.0,0,0,0,0,2,0,1,0.0,0.3333333333333333
Session_ID_1513,1,10,4.0,0,0.0,0,2,1,0,1,1,1,0.0,0.09090909090909091
Session_ID_1514,1,16,0.0,1,1.0,0,0,1,0,1,0,1,0.0,0.058823529411764705
Session_ID_1515,0,8,0.0,0,1.0,0,1,1,0,2,0,1,0.0,0.2222222222222222
Session_ID_1516,0,9,2.0,1,3.0,0,1,0,0,2,0,1,0.0,0.2
Session_ID_1517,1,6,2.0,0,2.0,0,0,2,0,0,0,1,0.0,0.0
Session_ID_1518,0,9,1.0,0,3.0,0,2,0,0,3,0,1,0.0,0.3
Session_ID_1519,0,5,1.0,0,1.0,0,1,0,0,2,0,1,0.0,0.3333333333333333
Session_ID_1520,0,5,1.0,0,1.0,0,1,0,0,2,0,1,0.0,0.3333333333333333
Session_ID_1521,0,21,13.0,1,2.0,1,2,1,0,0,1,0,0.3333333333333333,0.0
Session_ID_1522,0,17,1.0,0,0.0,0,0,4,0,7,0,1,0.0,0.3888888888888889
Session_ID_1523,1,5,1.0,0,0.0,1,1,1,1,0,0,0,0.5,0.0
Session_ID_1524,0,6,1.0,0,1.0,0,1,1,0,2,0,1,0.0,0.2857142857142857
Session_ID_1525,0,20,0.0,0,2.0,1,3,2,0,3,0,0,0.25,0.14285714285714285
Session_ID_1526,0,17,0.0,0,0.0,0,0,3,0,1,0,1,0.0,0.05555555555555555
Session_ID_1527,0,6,0.0,0,2.0,1,1,2,0,0,0,0,0.5,0.0
Session_ID_1528,0,30,10.0,3,4.0,0,1,2,0,8,2,1,0.0,0.25806451612903225
Session_ID_1529,1,10,6.0,1,0.0,0,0,1,0,1,1,1,0.0,0.09090909090909091
Session_ID_1530,0,14,2.0,1,1.0,0,2,2,0,5,0,1,0.0,0.3333333333333333
Session_ID_1531,1,5,1.0,0,0.0,0,1,0,1,2,0,1,0.0,0.3333333333333333
Session_ID_1532,0,19,7.0,0,0.0,0,1,4,0,2,1,1,0.0,0.1
Session_ID_1533,0,1,18.0,0,5.0,0,1,2,1,2,1,1,0.0,1.0
Session_ID_1534,0,15,7.0,1,2.0,0,1,2,0,2,1,1,0.0,0.125
Session_ID_1535,0,17,5.0,0,5.0,0,1,3,1,2,1,1,0.0,0.1111111111111111
Session_ID_1536,1,6,1.0,0,0.0,0,3,2,0,0,0,1,0.0,0.0
Session_ID_1537,0,6,0.0,0,1.0,1,1,2,0,1,0,0,0.5,0.14285714285714285
Session_ID_1538,0,291,225.0,3,4.0,0,14,15,0,30,2,1,0.0,0.10273972602739725
Session_ID_1539,0,4,0.0,0,1.0,0,1,0,0,2,0,1,0.0,0.4
Session_ID_1540,1,13,7.0,0,0.0,0,0,3,0,3,1,1,0.0,0.21428571428571427
Session_ID_1541,1,22,8.0,10,2.0,0,0,1,0,1,2,1,0.0,0.043478260869565216
Session_ID_1542,1,31,1.0,0,1.0,0,0,22,0,2,0,1,0.0,0.0625
Session_ID_1543,1,17,0.0,0,0.0,0,0,0,0,1,0,1,0.0,0.05555555555555555
Session_ID_1544,0,5,1.0,0,1.0,0,1,0,0,2,0,1,0.0,0.3333333333333333
Session_ID_1545,0,14,2.0,0,1.0,1,2,1,1,6,0,0,0.3333333333333333,0.4
Session_ID_1546,0,5,0.0,0,1.0,0,1,0,0,1,0,1,0.0,0.16666666666666666
Session_ID_1547,0,13,5.0,0,1.0,0,1,2,0,4,1,1,0.0,0.2857142857142857
Session_ID_1548,0,13,7.0,0,2.0,0,1,1,0,2,1,1,0.0,0.14285714285714285
Session_ID_1549,0,11,2.0,1,3.0,1,1,0,0,3,0,0,0.5,0.25
Session_ID_1550,0,51,0.0,0,8.0,0,0,5,0,4,0,1,0.0,0.07692307692307693
Session_ID_1551,0,11,5.0,0,1.0,1,1,1,1,1,1,0,0.5,0.08333333333333333
Session_ID_1552,0,14,2.0,0,4.0,1,3,0,1,3,0,0,0.25,0.2
Session_ID_1553,0,26,0.0,0,2.0,0,1,3,0,6,0,1,0.0,0.2222222222222222
Session_ID_1554,1,12,2.0,0,3.0,0,3,0,1,3,0,1,0.0,0.23076923076923078
Session_ID_1555,1,13,6.0,2,1.0,0,1,1,1,0,2,1,0.0,0.0
Session_ID_1556,1,17,6.0,1,0.0,1,1,2,1,2,1,0,0.5,0.1111111111111111
Session_ID_1557,1,5,1.0,0,1.0,0,1,0,0,2,0,1,0.0,0.3333333333333333
Session_ID_1558,0,2,0.0,0,2.0,0,0,0,0,0,0,1,0.0,0.0
Session_ID_1559,1,4,0.0,0,0.0,0,0,1,0,0,0,1,0.0,0.0
Session_ID_1560,0,1,0.0,0,1.0,0,0,0,0,0,0,1,0.0,0.0
Session_ID_1561,0,13,8.0,0,0.0,0,1,1,0,3,1,1,0.0,0.21428571428571427
Session_ID_1562,0,17,1.0,0,3.0,0,1,3,2,6,0,1,0.0,0.3333333333333333
Session_ID_1563,0,14,2.0,0,3.0,0,1,4,0,0,0,1,0.0,0.0
Session_ID_1564,0,5,1.0,0,1.0,0,1,0,0,2,0,1,0.0,0.3333333333333333
Session_ID_1565,0,4,1.0,0,0.0,0,1,2,0,0,0,1,0.0,0.0
Session_ID_1566,0,5,0.0,0,1.0,0,1,0,0,2,0,1,0.0,0.3333333333333333
Session_ID_1567,0,11,1.0,0,0.0,1,2,1,0,3,0,1,0.3333333333333333,0.25
Session_ID_1568,0,14,0.0,0,2.0,0,8,0,1,3,0,1,0.0,0.2
Session_ID_1569,1,39,10.0,3,5.0,1,4,2,0,9,2,0,0.2,0.225
Session_ID_1570,0,1,3.0,3,1.0,0,2,0,0,12,2,1,0.0,6.0
Session_ID_1571,0,10,5.0,0,1.0,0,1,1,0,2,1,1,0.0,0.18181818181818182
Session_ID_1572,0,23,1.0,0,0.0,0,1,1,0,17,0,1,0.0,0.7083333333333334
Session_ID_1573,0,39,4.0,0,3.0,0,1,13,0,1,1,1,0.0,0.025
Session_ID_1574,1,10,6.0,0,0.0,0,1,1,0,2,1,1,0.0,0.18181818181818182
Session_ID_1575,0,10,1.0,0,0.0,0,0,2,0,6,0,1,0.0,0.5454545454545454
Session_ID_1576,0,12,0.0,0,0.0,0,6,5,0,1,0,1,0.0,0.07692307692307693
Session_ID_1577,1,9,2.0,0,1.0,0,2,1,1,1,0,1,0.0,0.1
Session_ID_1578,1,9,1.0,0,2.0,0,1,3,0,2,0,1,0.0,0.2
Session_ID_1579,0,1,0.0,0,1.0,3,1,10,0,1,0,0,1.5,0.5
Session_ID_1580,1,10,0.0,0,2.0,0,0,0,0,1,0,1,0.0,0.09090909090909091
Session_ID_1581,0,7,1.0,0,3.0,0,1,2,0,0,0,1,0.0,0.0
Session_ID_1582,0,7,2.0,0,1.0,0,1,1,0,2,0,1,0.0,0.25
Session_ID_1583,0,21,8.0,1,2.0,0,3,0,1,6,1,1,0.0,0.2727272727272727
Session_ID_1584,1,15,6.0,6,0.0,0,0,1,0,1,2,1,0.0,0.0625
Session_ID_1585,0,20,3.0,0,3.0,1,1,7,0,0,1,0,0.5,0.0
Session_ID_1586,1,13,0.0,0,1.0,0,0,2,0,1,0,1,0.0,0.07142857142857142
Session_ID_1587,0,6,0.0,0,1.0,0,1,1,0,3,0,1,0.0,0.42857142857142855
Session_ID_1588,0,5,1.0,0,1.0,0,1,0,0,2,0,1,0.0,0.3333333333333333
Session_ID_1589,1,6,3.0,0,0.0,0,0,1,0,2,1,1,0.0,0.2857142857142857
Session_ID_1590,1,9,3.0,1,1.0,0,0,1,0,3,1,1,0.0,0.3
Session_ID_1591,1,17,6.0,0,2.0,0,0,2,0,6,1,1,0.0,0.3333333333333333
Session_ID_1592,0,4,0.0,0,1.0,0,1,1,0,1,0,1,0.0,0.2
Session_ID_1593,0,11,6.0,0,1.0,0,1,1,0,2,1,1,0.0,0.16666666666666666
Session_ID_1594,1,10,1.0,0,1.0,1,1,1,1,2,0,0,0.5,0.18181818181818182
Session_ID_1595,0,10,1.0,0,0.0,0,4,5,0,0,0,1,0.0,0.0
Session_ID_1596,1,5,1.0,1,0.0,0,0,2,0,1,0,1,0.0,0.16666666666666666
Session_ID_1597,0,5,0.0,0,2.0,0,0,3,0,0,0,1,0.0,0.0
Session_ID_1598,0,1,0.0,0,1.0,0,0,0,0,0,0,1,0.0,0.0
Session_ID_1599,0,8,0.0,0,3.0,0,1,3,0,1,0,1,0.0,0.1111111111111111
Session_ID_1600,0,16,8.0,0,1.0,0,3,1,0,1,1,1,0.0,0.058823529411764705
Session_ID_1601,0,4,1.0,0,1.0,0,1,1,0,0,0,1,0.0,0.0
Session_ID_1602,1,15,2.0,0,2.0,0,0,3,0,7,0,1,0.0,0.4375
Session_ID_1603,0,11,6.0,0,1.0,0,1,2,0,1,1,1,0.0,0.08333333333333333
Session_ID_1604,0,14,0.0,0,0.0,0,0,4,0,5,0,1,0.0,0.3333333333333333
Session_ID_1605,1,4,1.0,0,0.0,0,0,1,0,0,0,1,0.0,0.0
Session_ID_1606,0,17,0.0,0,1.0,0,1,1,0,6,0,1,0.0,0.3333333333333333
Session_ID_1607,0,4,1.0,0,1.0,0,1,1,0,0,0,1,0.0,0.0
Session_ID_1608,0,17,10.0,0,1.0,0,1,3,0,1,1,1,0.0,0.05555555555555555
Session_ID_1609,0,10,3.0,1,1.0,1,2,0,0,2,1,0,0.3333333333333333,0.18181818181818182
Session_ID_1610,0,3,0.0,0,0.0,1,2,0,0,0,0,0,0.3333333333333333,0.0
Session_ID_1611,0,6,1.0,0,0.0,0,1,1,0,2,0,1,0.0,0.2857142857142857
Session_ID_1612,0,31,1.0,0,3.0,0,0,3,0,1,0,1,0.0,0.03125
Session_ID_1613,0,10,4.0,0,1.0,0,0,1,0,3,1,1,0.0,0.2727272727272727
Session_ID_1614,0,4,1.0,0,1.0,0,1,1,0,0,0,1,0.0,0.0
Session_ID_1615,0,18,1.0,0,9.0,0,1,6,0,0,0,1,0.0,0.0
Session_ID_1616,0,10,2.0,0,0.0,1,1,2,1,3,0,0,0.5,0.2727272727272727
Session_ID_1617,1,4,3.0,0,0.0,0,0,1,0,0,1,1,0.0,0.0
Session_ID_1618,0,16,3.0,0,1.0,0,0,7,0,1,1,1,0.0,0.058823529411764705
Session_ID_1619,0,4,1.0,0,0.0,0,0,1,0,2,0,1,0.0,0.4
Session_ID_1620,0,9,0.0,0,1.0,0,1,1,0,2,0,1,0.0,0.2
Session_ID_1621,0,10,3.0,0,2.0,0,1,1,0,2,1,1,0.0,0.18181818181818182
Session_ID_1622,0,61,13.0,14,6.0,0,2,5,1,15,2,1,0.0,0.24193548387096775
Session_ID_1623,0,18,7.0,2,2.0,1,1,1,1,2,2,0,0.5,0.10526315789473684
Session_ID_1624,0,14,5.0,0,0.0,1,1,0,1,6,1,0,0.5,0.4
Session_ID_1625,0,39,0.0,0,0.0,1,1,2,0,6,0,0,0.5,0.15
Session_ID_1626,0,1,0.0,0,0.0,0,1,0,0,0,0,1,0.0,0.0
Session_ID_1627,1,5,2.0,0,0.0,0,0,1,0,1,0,1,0.0,0.16666666666666666
Session_ID_1628,0,3,0.0,0,0.0,0,1,0,0,2,0,1,0.0,0.5
Session_ID_1629,0,12,0.0,0,10.0,0,0,1,0,1,0,1,0.0,0.07692307692307693
Session_ID_1630,1,7,3.0,0,0.0,0,1,3,0,0,1,1,0.0,0.0
Session_ID_1631,0,34,2.0,0,4.0,1,3,15,0,0,0,0,0.25,0.0
Session_ID_1632,0,11,5.0,0,0.0,1,1,0,1,2,1,0,0.5,0.16666666666666666
Session_ID_1633,1,4,1.0,0,0.0,0,1,2,0,0,0,1,0.0,0.0
Session_ID_1634,1,3,0.0,0,0.0,0,0,1,0,0,0,1,0.0,0.0
Session_ID_1635,0,9,0.0,0,1.0,1,1,5,0,1,0,0,0.5,0.1
Session_ID_1636,0,14,5.0,0,1.0,1,1,1,1,3,1,0,0.5,0.2
Session_ID_1637,0,4,1.0,0,1.0,0,1,0,0,1,0,1,0.0,0.2
Session_ID_1638,0,24,17.0,0,2.0,0,1,1,0,3,1,1,0.0,0.12
